Stock Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070922	0.0145985	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Woodpigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.1578947	0.5714286	0.4117647	0.48	0.3	0.24	0.2857143	0.3	0.3939394	0.1590909	0.1538462	0.3333333	0.0909091	0.0666667	0.25	0.0555556	0.0	0.0015	0.0015	0.0015	0.0	0.0338983	0.0	0.0175439	0.0405405	0.0212766	0.1824818	0.3218391	0.1081081	0.4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Turtle Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0606061	0.0227273	0.0015	0.0333333	0.0015	0.0666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0169492	0.0185185	0.0701754	0.0540541	0.0283688	0.0072993	0.0114943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Collared Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.08	0.05	0.04	0.1785714	0.0666667	0.2727273	0.2045455	0.1538462	0.2	0.2121212	0.1666667	0.125	0.0015	0.0769231	0.0015	0.0	0.0740741	0.0015	0.0847458	0.0555556	0.0175439	0.0135135	0.0212766	0.0145985	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0333333	0.2121212	0.0909091	0.1025641	0.0666667	0.0	0.0	0.0015	0.0015	0.0769231	0.0015	0.0015	0.0	0.0	0.0	0.0185185	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Nightjar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0015	0.030303	0.0681818	0.025641	0.0333333	0.030303	0.0666667	0.0015	0.0555556	0.2307692	0.0015	0.0015	0.1111111	0.0015	0.1186441	0.1296296	0.1578947	0.0405405	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Water Rail	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.1052632	0.2857143	0.0588235	0.08	0.0015	0.0015	0.0015	0.0333333	0.0015	0.0	0.0015	0.0	0.0	0.0333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	0.0350877	0.027027	0.0496454	0.080292	0.1034483	0.0810811	0.2	0.0015	0.0	0.0	0.0	1.0	1.0	0.0	0.2	
Corncrake	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169492	0.0185185	0.0175439	0.0015	0.0212766	0.0072993	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Crake	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.027027	0.0070922	0.0145985	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Moorhen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.0015	0.04	0.05	0.0	0.0015	0.0015	0.0	0.0227273	0.025641	0.0666667	0.0606061	0.0	0.0015	0.0	0.0	0.0	0.0416667	0.0	0.0015	0.0	0.0185185	0.0	0.0135135	0.0015	0.0015	0.0	0.0015	0.2	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Coot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1176471	0.0	0.0	0.0	0.0	0.0	0.0	0.0227273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
