Pacific Loon	0.0	0.25	0.0	0.1875	0.0	0.0015	0.0	0.0	0.2	0.0833333	0.1875	0.1304348	0.0	0.0714286	0.1	0.125	0.0909091	0.1	0.0	0.0015	0.0	0.0015	0.0	0.0909091	0.1111111	0.0	0.1818182	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.1	0.1764706	0.0	0.0833333	0.0714286	0.1428571	0.0	0.1666667	0.25	0.2	0.0	0.3333333	0.6666667	0.0	
Common Loon	0.4615385	0.75	0.5	0.6875	0.3	0.4285714	0.4615385	0.5	0.6	0.3333333	0.5	0.4347826	0.0909091	0.2857143	0.3	0.4375	0.0909091	0.4	0.25	0.1818182	0.0909091	0.0015	0.0	0.1818182	0.0015	0.3333333	0.1818182	0.0625	0.2727273	0.1111111	0.3	0.125	0.2777778	0.2857143	0.5	0.7058824	0.1818182	0.5833333	0.5714286	0.5714286	0.6666667	0.5	0.5	0.8	0.6666667	0.6666667	0.3333333	0.5	
Pelagic Cormorant	0.0	0.0	0.25	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.1304348	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0588235	0.0	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Blue Heron	0.2307692	0.0	0.75	0.5	0.2	0.1428571	0.3846154	0.125	0.6	0.3333333	0.4375	0.2608696	0.0909091	0.2857143	0.3	0.25	0.4545455	0.6	0.75	0.5454545	0.1818182	0.3125	0.2857143	0.5454545	0.4444444	0.3333333	0.4545455	0.5	0.6363636	0.4444444	0.3	0.4166667	0.3888889	0.5238095	1.0	0.7058824	0.1818182	0.5	0.5	1.0	0.3333333	0.8333333	0.625	0.4	0.0	0.6666667	0.6666667	0.5	
Turkey Vulture	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0869565	0.0	0.0	0.0	0.0015	0.0909091	0.1	0.125	0.0909091	0.0909091	0.0015	0.4285714	0.1818182	0.1111111	0.3333333	0.2727273	0.1875	0.0909091	0.1111111	0.2	0.0833333	0.1666667	0.0952381	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bald Eagle	0.6153846	0.625	0.75	0.625	0.9	0.5714286	0.4615385	0.875	1.0	0.9166667	0.5625	0.7391304	0.6363636	0.5	0.7	0.5	0.3636364	0.4	0.625	0.2727273	0.6363636	0.4375	0.4285714	0.8181818	0.4444444	0.5	0.5454545	0.4375	0.7272727	0.3333333	0.3	0.0015	0.0	0.1428571	0.0	0.1764706	0.3636364	0.3333333	0.7142857	0.5714286	0.6666667	0.8333333	0.625	0.6	0.5	1.0	0.3333333	0.5	
Red-tailed Hawk	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0909091	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Belted Kingfisher	0.2307692	0.0	0.25	0.3125	0.1	0.0	0.2307692	0.25	0.2	0.0833333	0.125	0.173913	0.1818182	0.2142857	0.0	0.25	0.1818182	0.3	0.25	0.5454545	0.2727273	0.25	0.2857143	0.2727273	0.2222222	0.3333333	0.1818182	0.5	0.5454545	0.4444444	0.2	0.3333333	0.2222222	0.2380952	0.6	0.5882353	0.5454545	0.25	0.1428571	0.5714286	0.2222222	0.5	0.5	0.4	0.0	0.3333333	0.3333333	0.5	
Red-breasted Sapsucker	0.0769231	0.0	0.0	0.0	0.1	0.0	0.0769231	0.0	0.6	0.3333333	0.375	0.173913	0.1818182	0.1428571	0.1	0.25	0.1818182	0.7	0.625	0.4545455	0.4545455	0.5	0.4285714	0.3636364	0.0	0.0	0.1818182	0.125	0.1818182	0.2222222	0.1	0.0833333	0.0015	0.1904762	0.2	0.1764706	0.1818182	0.1666667	0.0714286	0.1428571	0.1111111	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	
Downy Woodpecker	0.1538462	0.125	0.0	0.0	0.1	0.0	0.0769231	0.25	0.2	0.0	0.1875	0.0434783	0.0	0.0	0.0	0.0625	0.0	0.1	0.125	0.1818182	0.1818182	0.0	0.0	0.0	0.0	0.1666667	0.0909091	0.0625	0.0909091	0.1111111	0.1	0.0015	0.0555556	0.0952381	0.0	0.0	0.0909091	0.25	0.1428571	0.2857143	0.3333333	0.1666667	0.125	0.2	0.0	0.0	0.0	0.0	
Hairy Woodpecker	0.1538462	0.25	0.25	0.25	0.3	0.0	0.1538462	0.375	0.4	0.25	0.3125	0.3043478	0.3636364	0.1428571	0.0	0.1875	0.0909091	0.2	0.25	0.0909091	0.1818182	0.125	0.2857143	0.1818182	0.0	0.0	0.4545455	0.3125	0.4545455	0.2222222	0.3	0.1666667	0.3888889	0.2857143	0.4	0.1176471	0.2727273	0.25	0.2857143	0.2857143	0.0	0.3333333	0.125	0.2	0.1666667	0.0	0.0	0.5	
